n_agents n_rounds n_runs lam mean variance std
50 80 1000 0.5700000000000001 25.384000 28.638544 5.351499
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 1 0.001000
7 1 0.001000
8 1 0.001000
9 0 0.000000
10 1 0.001000
11 1 0.001000
12 2 0.002000
13 2 0.002000
14 8 0.008000
15 11 0.011000
16 10 0.010000
17 25 0.025000
18 40 0.040000
19 45 0.045000
20 40 0.040000
21 56 0.056000
22 54 0.054000
23 69 0.069000
24 72 0.072000
25 74 0.074000
26 72 0.072000
27 62 0.062000
28 59 0.059000
29 63 0.063000
30 46 0.046000
31 51 0.051000
32 40 0.040000
33 34 0.034000
34 18 0.018000
35 18 0.018000
36 10 0.010000
37 7 0.007000
38 4 0.004000
39 1 0.001000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 2 0.002000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
