n_agents n_rounds n_runs lam mean variance std
50 50 1000 0.18 25.936000 71.897904 8.479263
outcome count fraction
1 0 0.000000
2 0 0.000000
3 1 0.001000
4 0 0.000000
5 0 0.000000
6 3 0.003000
7 3 0.003000
8 5 0.005000
9 8 0.008000
10 7 0.007000
11 8 0.008000
12 18 0.018000
13 19 0.019000
14 19 0.019000
15 33 0.033000
16 26 0.026000
17 19 0.019000
18 34 0.034000
19 27 0.027000
20 42 0.042000
21 39 0.039000
22 55 0.055000
23 43 0.043000
24 42 0.042000
25 46 0.046000
26 44 0.044000
27 38 0.038000
28 40 0.040000
29 45 0.045000
30 38 0.038000
31 33 0.033000
32 35 0.035000
33 19 0.019000
34 22 0.022000
35 29 0.029000
36 32 0.032000
37 22 0.022000
38 28 0.028000
39 17 0.017000
40 18 0.018000
41 12 0.012000
42 9 0.009000
43 12 0.012000
44 4 0.004000
45 1 0.001000
46 4 0.004000
47 0 0.000000
48 1 0.001000
49 0 0.000000
50 0 0.000000
