n_agents n_rounds n_runs lam mean variance std
50 50 1000 0.09 25.963000 79.965631 8.942350
outcome count fraction
1 0 0.000000
2 0 0.000000
3 1 0.001000
4 1 0.001000
5 1 0.001000
6 5 0.005000
7 5 0.005000
8 8 0.008000
9 7 0.007000
10 4 0.004000
11 18 0.018000
12 15 0.015000
13 20 0.020000
14 24 0.024000
15 22 0.022000
16 29 0.029000
17 20 0.020000
18 30 0.030000
19 33 0.033000
20 39 0.039000
21 41 0.041000
22 47 0.047000
23 42 0.042000
24 40 0.040000
25 39 0.039000
26 46 0.046000
27 42 0.042000
28 33 0.033000
29 45 0.045000
30 39 0.039000
31 33 0.033000
32 28 0.028000
33 23 0.023000
34 23 0.023000
35 27 0.027000
36 22 0.022000
37 30 0.030000
38 23 0.023000
39 17 0.017000
40 19 0.019000
41 19 0.019000
42 8 0.008000
43 11 0.011000
44 11 0.011000
45 5 0.005000
46 0 0.000000
47 2 0.002000
48 3 0.003000
49 0 0.000000
50 0 0.000000
