n_agents n_rounds n_runs lam mean variance std
50 400 1000 0.87 25.400000 4.240000 2.059126
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 2 0.002000
20 6 0.006000
21 21 0.021000
22 48 0.048000
23 100 0.100000
24 153 0.153000
25 191 0.191000
26 183 0.183000
27 140 0.140000
28 90 0.090000
29 46 0.046000
30 15 0.015000
31 4 0.004000
32 1 0.001000
33 0 0.000000
34 0 0.000000
35 0 0.000000
36 0 0.000000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
