n_agents n_rounds n_runs lam mean variance std
50 200 1000 0.79 25.532000 8.610976 2.934446
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 2 0.002000
17 4 0.004000
18 2 0.002000
19 11 0.011000
20 28 0.028000
21 35 0.035000
22 66 0.066000
23 102 0.102000
24 116 0.116000
25 119 0.119000
26 128 0.128000
27 137 0.137000
28 95 0.095000
29 69 0.069000
30 45 0.045000
31 25 0.025000
32 10 0.010000
33 3 0.003000
34 2 0.002000
35 1 0.001000
36 0 0.000000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
