n_agents n_rounds n_runs lam mean variance std
50 60 1000 0.39 25.268000 49.700176 7.049835
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 1 0.001000
8 2 0.002000
9 0 0.000000
10 4 0.004000
11 12 0.012000
12 7 0.007000
13 17 0.017000
14 14 0.014000
15 28 0.028000
16 22 0.022000
17 30 0.030000
18 49 0.049000
19 32 0.032000
20 53 0.053000
21 53 0.053000
22 44 0.044000
23 58 0.058000
24 44 0.044000
25 50 0.050000
26 42 0.042000
27 47 0.047000
28 52 0.052000
29 55 0.055000
30 54 0.054000
31 44 0.044000
32 33 0.033000
33 25 0.025000
34 27 0.027000
35 21 0.021000
36 21 0.021000
37 9 0.009000
38 14 0.014000
39 15 0.015000
40 7 0.007000
41 5 0.005000
42 3 0.003000
43 1 0.001000
44 2 0.002000
45 1 0.001000
46 1 0.001000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 1 0.001000
