n_agents n_rounds n_runs lam mean variance std
50 200 1000 0.78 25.557000 9.282751 3.046761
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 2 0.002000
17 5 0.005000
18 4 0.004000
19 9 0.009000
20 32 0.032000
21 36 0.036000
22 69 0.069000
23 96 0.096000
24 122 0.122000
25 117 0.117000
26 109 0.109000
27 129 0.129000
28 99 0.099000
29 80 0.080000
30 41 0.041000
31 30 0.030000
32 12 0.012000
33 4 0.004000
34 3 0.003000
35 1 0.001000
36 0 0.000000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
