n_agents n_rounds n_runs lam mean variance std
50 60 1000 0.49 25.325000 41.407375 6.434856
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 2 0.002000
9 0 0.000000
10 2 0.002000
11 5 0.005000
12 5 0.005000
13 10 0.010000
14 19 0.019000
15 10 0.010000
16 27 0.027000
17 30 0.030000
18 42 0.042000
19 43 0.043000
20 45 0.045000
21 57 0.057000
22 59 0.059000
23 59 0.059000
24 45 0.045000
25 58 0.058000
26 53 0.053000
27 52 0.052000
28 57 0.057000
29 51 0.051000
30 61 0.061000
31 37 0.037000
32 37 0.037000
33 28 0.028000
34 27 0.027000
35 18 0.018000
36 16 0.016000
37 10 0.010000
38 11 0.011000
39 11 0.011000
40 5 0.005000
41 2 0.002000
42 2 0.002000
43 2 0.002000
44 0 0.000000
45 0 0.000000
46 1 0.001000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 1 0.001000
