n_agents n_rounds n_runs lam mean variance std
50 60 1000 0.37 25.246000 51.977484 7.209541
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 1 0.001000
8 2 0.002000
9 2 0.002000
10 6 0.006000
11 8 0.008000
12 12 0.012000
13 16 0.016000
14 18 0.018000
15 25 0.025000
16 26 0.026000
17 29 0.029000
18 44 0.044000
19 40 0.040000
20 49 0.049000
21 51 0.051000
22 48 0.048000
23 52 0.052000
24 44 0.044000
25 48 0.048000
26 34 0.034000
27 53 0.053000
28 47 0.047000
29 53 0.053000
30 58 0.058000
31 42 0.042000
32 36 0.036000
33 23 0.023000
34 28 0.028000
35 21 0.021000
36 20 0.020000
37 10 0.010000
38 17 0.017000
39 14 0.014000
40 7 0.007000
41 5 0.005000
42 5 0.005000
43 1 0.001000
44 2 0.002000
45 0 0.000000
46 2 0.002000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 1 0.001000
