n_agents n_rounds n_runs lam mean variance std
50 200 1000 0.71 25.538000 14.208556 3.769424
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 3 0.003000
16 3 0.003000
17 11 0.011000
18 17 0.017000
19 22 0.022000
20 38 0.038000
21 42 0.042000
22 80 0.080000
23 91 0.091000
24 98 0.098000
25 90 0.090000
26 85 0.085000
27 101 0.101000
28 100 0.100000
29 67 0.067000
30 61 0.061000
31 40 0.040000
32 21 0.021000
33 14 0.014000
34 9 0.009000
35 5 0.005000
36 2 0.002000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
