n_agents n_rounds n_runs lam mean variance std
50 200 1000 0.66 25.589000 17.938079 4.235337
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 1 0.001000
14 2 0.002000
15 3 0.003000
16 10 0.010000
17 13 0.013000
18 21 0.021000
19 29 0.029000
20 36 0.036000
21 55 0.055000
22 64 0.064000
23 93 0.093000
24 81 0.081000
25 86 0.086000
26 77 0.077000
27 88 0.088000
28 79 0.079000
29 75 0.075000
30 62 0.062000
31 49 0.049000
32 30 0.030000
33 17 0.017000
34 12 0.012000
35 9 0.009000
36 7 0.007000
37 1 0.001000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
