n_agents n_rounds n_runs lam mean variance std
50 200 1000 0.77 25.548000 9.711696 3.116359
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 1 0.001000
17 6 0.006000
18 6 0.006000
19 12 0.012000
20 29 0.029000
21 42 0.042000
22 68 0.068000
23 96 0.096000
24 124 0.124000
25 101 0.101000
26 113 0.113000
27 127 0.127000
28 107 0.107000
29 70 0.070000
30 44 0.044000
31 27 0.027000
32 18 0.018000
33 6 0.006000
34 2 0.002000
35 1 0.001000
36 0 0.000000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
