n_agents n_rounds n_runs lam mean variance std
50 60 1000 0.42 25.283000 46.810911 6.841850
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 3 0.003000
9 0 0.000000
10 3 0.003000
11 9 0.009000
12 8 0.008000
13 15 0.015000
14 14 0.014000
15 15 0.015000
16 36 0.036000
17 27 0.027000
18 43 0.043000
19 37 0.037000
20 53 0.053000
21 55 0.055000
22 46 0.046000
23 56 0.056000
24 46 0.046000
25 56 0.056000
26 41 0.041000
27 51 0.051000
28 51 0.051000
29 57 0.057000
30 54 0.054000
31 42 0.042000
32 33 0.033000
33 29 0.029000
34 26 0.026000
35 22 0.022000
36 15 0.015000
37 16 0.016000
38 11 0.011000
39 11 0.011000
40 8 0.008000
41 4 0.004000
42 2 0.002000
43 2 0.002000
44 0 0.000000
45 1 0.001000
46 1 0.001000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 1 0.001000
