n_agents n_rounds n_runs lam mean variance std
50 50 1000 0.06 25.963000 82.587631 9.087774
outcome count fraction
1 0 0.000000
2 0 0.000000
3 2 0.002000
4 1 0.001000
5 1 0.001000
6 6 0.006000
7 7 0.007000
8 5 0.005000
9 6 0.006000
10 8 0.008000
11 18 0.018000
12 15 0.015000
13 18 0.018000
14 22 0.022000
15 26 0.026000
16 27 0.027000
17 23 0.023000
18 33 0.033000
19 31 0.031000
20 33 0.033000
21 41 0.041000
22 49 0.049000
23 42 0.042000
24 41 0.041000
25 38 0.038000
26 46 0.046000
27 35 0.035000
28 38 0.038000
29 42 0.042000
30 43 0.043000
31 29 0.029000
32 29 0.029000
33 24 0.024000
34 23 0.023000
35 23 0.023000
36 23 0.023000
37 29 0.029000
38 21 0.021000
39 18 0.018000
40 22 0.022000
41 17 0.017000
42 11 0.011000
43 9 0.009000
44 12 0.012000
45 8 0.008000
46 0 0.000000
47 1 0.001000
48 3 0.003000
49 1 0.001000
50 0 0.000000
