n_agents n_rounds n_runs lam mean variance std
50 200 1000 0.74 25.557000 12.096751 3.478038
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 3 0.003000
16 2 0.002000
17 5 0.005000
18 7 0.007000
19 25 0.025000
20 34 0.034000
21 39 0.039000
22 81 0.081000
23 88 0.088000
24 113 0.113000
25 95 0.095000
26 97 0.097000
27 111 0.111000
28 96 0.096000
29 71 0.071000
30 63 0.063000
31 26 0.026000
32 23 0.023000
33 12 0.012000
34 7 0.007000
35 2 0.002000
36 0 0.000000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
