n_agents n_rounds n_runs lam mean variance std
50 200 1000 0.8300000000000001 25.515000 6.465775 2.542789
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 4 0.004000
19 5 0.005000
20 17 0.017000
21 31 0.031000
22 62 0.062000
23 90 0.090000
24 147 0.147000
25 131 0.131000
26 145 0.145000
27 160 0.160000
28 92 0.092000
29 58 0.058000
30 36 0.036000
31 15 0.015000
32 4 0.004000
33 3 0.003000
34 0 0.000000
35 0 0.000000
36 0 0.000000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
