n_agents n_rounds n_runs lam mean variance std
50 50 1000 0.2 25.933000 70.146511 8.375351
outcome count fraction
1 0 0.000000
2 0 0.000000
3 1 0.001000
4 0 0.000000
5 0 0.000000
6 2 0.002000
7 1 0.001000
8 7 0.007000
9 8 0.008000
10 7 0.007000
11 7 0.007000
12 16 0.016000
13 20 0.020000
14 21 0.021000
15 29 0.029000
16 26 0.026000
17 22 0.022000
18 34 0.034000
19 28 0.028000
20 41 0.041000
21 40 0.040000
22 54 0.054000
23 44 0.044000
24 43 0.043000
25 42 0.042000
26 50 0.050000
27 38 0.038000
28 39 0.039000
29 43 0.043000
30 42 0.042000
31 32 0.032000
32 34 0.034000
33 21 0.021000
34 24 0.024000
35 29 0.029000
36 32 0.032000
37 22 0.022000
38 23 0.023000
39 18 0.018000
40 21 0.021000
41 8 0.008000
42 12 0.012000
43 11 0.011000
44 2 0.002000
45 2 0.002000
46 3 0.003000
47 1 0.001000
48 0 0.000000
49 0 0.000000
50 0 0.000000
