n_agents n_rounds n_runs lam mean variance std
50 200 1000 0.68 25.557000 16.570751 4.070719
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 2 0.002000
15 2 0.002000
16 6 0.006000
17 14 0.014000
18 18 0.018000
19 29 0.029000
20 36 0.036000
21 55 0.055000
22 72 0.072000
23 94 0.094000
24 85 0.085000
25 81 0.081000
26 84 0.084000
27 85 0.085000
28 84 0.084000
29 78 0.078000
30 61 0.061000
31 46 0.046000
32 28 0.028000
33 17 0.017000
34 10 0.010000
35 10 0.010000
36 3 0.003000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
