n_agents n_rounds n_runs lam mean variance std
50 60 1000 0.46 25.309000 43.279519 6.578717
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 2 0.002000
9 1 0.001000
10 1 0.001000
11 6 0.006000
12 8 0.008000
13 9 0.009000
14 17 0.017000
15 13 0.013000
16 33 0.033000
17 32 0.032000
18 37 0.037000
19 45 0.045000
20 44 0.044000
21 54 0.054000
22 58 0.058000
23 55 0.055000
24 44 0.044000
25 62 0.062000
26 47 0.047000
27 54 0.054000
28 51 0.051000
29 54 0.054000
30 59 0.059000
31 40 0.040000
32 37 0.037000
33 24 0.024000
34 29 0.029000
35 18 0.018000
36 18 0.018000
37 11 0.011000
38 11 0.011000
39 12 0.012000
40 6 0.006000
41 1 0.001000
42 2 0.002000
43 2 0.002000
44 1 0.001000
45 0 0.000000
46 1 0.001000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 1 0.001000
