n_agents n_rounds n_runs lam mean variance std
50 50 1000 0.11 25.956000 78.350064 8.851557
outcome count fraction
1 0 0.000000
2 0 0.000000
3 1 0.001000
4 0 0.000000
5 1 0.001000
6 6 0.006000
7 3 0.003000
8 8 0.008000
9 7 0.007000
10 6 0.006000
11 13 0.013000
12 20 0.020000
13 17 0.017000
14 26 0.026000
15 22 0.022000
16 26 0.026000
17 24 0.024000
18 27 0.027000
19 36 0.036000
20 34 0.034000
21 45 0.045000
22 47 0.047000
23 41 0.041000
24 42 0.042000
25 40 0.040000
26 49 0.049000
27 40 0.040000
28 29 0.029000
29 48 0.048000
30 41 0.041000
31 31 0.031000
32 27 0.027000
33 29 0.029000
34 17 0.017000
35 28 0.028000
36 23 0.023000
37 31 0.031000
38 21 0.021000
39 22 0.022000
40 16 0.016000
41 18 0.018000
42 8 0.008000
43 10 0.010000
44 13 0.013000
45 2 0.002000
46 0 0.000000
47 3 0.003000
48 2 0.002000
49 0 0.000000
50 0 0.000000
