n_agents n_rounds n_runs lam mean variance std
50 200 1000 0.7000000000000001 25.533000 15.014911 3.874908
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 1 0.001000
15 3 0.003000
16 4 0.004000
17 12 0.012000
18 17 0.017000
19 19 0.019000
20 45 0.045000
21 47 0.047000
22 75 0.075000
23 92 0.092000
24 97 0.097000
25 77 0.077000
26 96 0.096000
27 84 0.084000
28 107 0.107000
29 64 0.064000
30 61 0.061000
31 42 0.042000
32 27 0.027000
33 9 0.009000
34 14 0.014000
35 4 0.004000
36 3 0.003000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
