n_agents n_rounds n_runs lam mean variance std
50 400 1000 0.84 25.409000 5.533719 2.352386
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 7 0.007000
20 19 0.019000
21 21 0.021000
22 53 0.053000
23 106 0.106000
24 143 0.143000
25 166 0.166000
26 165 0.165000
27 127 0.127000
28 101 0.101000
29 57 0.057000
30 22 0.022000
31 9 0.009000
32 2 0.002000
33 2 0.002000
34 0 0.000000
35 0 0.000000
36 0 0.000000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 0 0.000000
41 0 0.000000
42 0 0.000000
43 0 0.000000
44 0 0.000000
45 0 0.000000
46 0 0.000000
47 0 0.000000
48 0 0.000000
49 0 0.000000
50 0 0.000000
