n_agents n_rounds n_runs lam mean variance std
50 50 1000 0.04 25.967000 84.505911 9.192710
outcome count fraction
1 0 0.000000
2 0 0.000000
3 3 0.003000
4 0 0.000000
5 3 0.003000
6 5 0.005000
7 7 0.007000
8 6 0.006000
9 6 0.006000
10 7 0.007000
11 19 0.019000
12 16 0.016000
13 19 0.019000
14 21 0.021000
15 25 0.025000
16 27 0.027000
17 24 0.024000
18 31 0.031000
19 31 0.031000
20 36 0.036000
21 36 0.036000
22 53 0.053000
23 39 0.039000
24 40 0.040000
25 43 0.043000
26 41 0.041000
27 30 0.030000
28 46 0.046000
29 41 0.041000
30 40 0.040000
31 31 0.031000
32 28 0.028000
33 22 0.022000
34 23 0.023000
35 24 0.024000
36 23 0.023000
37 24 0.024000
38 28 0.028000
39 16 0.016000
40 19 0.019000
41 19 0.019000
42 13 0.013000
43 7 0.007000
44 10 0.010000
45 12 0.012000
46 1 0.001000
47 1 0.001000
48 3 0.003000
49 1 0.001000
50 0 0.000000
