n_agents n_rounds n_runs lam mean variance std
50 60 1000 0.05 25.143000 80.200551 8.955476
outcome count fraction
1 0 0.000000
2 0 0.000000
3 1 0.001000
4 1 0.001000
5 2 0.002000
6 6 0.006000
7 5 0.005000
8 13 0.013000
9 16 0.016000
10 12 0.012000
11 9 0.009000
12 15 0.015000
13 16 0.016000
14 21 0.021000
15 23 0.023000
16 35 0.035000
17 34 0.034000
18 45 0.045000
19 25 0.025000
20 51 0.051000
21 36 0.036000
22 43 0.043000
23 31 0.031000
24 43 0.043000
25 38 0.038000
26 34 0.034000
27 37 0.037000
28 39 0.039000
29 35 0.035000
30 46 0.046000
31 46 0.046000
32 29 0.029000
33 32 0.032000
34 31 0.031000
35 22 0.022000
36 17 0.017000
37 18 0.018000
38 22 0.022000
39 9 0.009000
40 14 0.014000
41 10 0.010000
42 11 0.011000
43 5 0.005000
44 5 0.005000
45 8 0.008000
46 5 0.005000
47 1 0.001000
48 1 0.001000
49 0 0.000000
50 2 0.002000
