n_agents n_rounds n_runs lam mean variance std
50 50 1000 0.25 25.914000 65.570604 8.097568
outcome count fraction
1 0 0.000000
2 0 0.000000
3 1 0.001000
4 0 0.000000
5 0 0.000000
6 1 0.001000
7 0 0.000000
8 4 0.004000
9 6 0.006000
10 10 0.010000
11 6 0.006000
12 18 0.018000
13 13 0.013000
14 29 0.029000
15 20 0.020000
16 31 0.031000
17 18 0.018000
18 40 0.040000
19 22 0.022000
20 50 0.050000
21 34 0.034000
22 57 0.057000
23 37 0.037000
24 57 0.057000
25 38 0.038000
26 51 0.051000
27 35 0.035000
28 52 0.052000
29 35 0.035000
30 46 0.046000
31 30 0.030000
32 36 0.036000
33 19 0.019000
34 34 0.034000
35 24 0.024000
36 34 0.034000
37 18 0.018000
38 28 0.028000
39 20 0.020000
40 13 0.013000
41 8 0.008000
42 12 0.012000
43 6 0.006000
44 3 0.003000
45 3 0.003000
46 0 0.000000
47 1 0.001000
48 0 0.000000
49 0 0.000000
50 0 0.000000
