n_agents n_rounds n_runs lam mean variance std
100 80 3000 0.28 50.589667 259.693960 16.115023
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 1 0.000333
9 1 0.000333
10 1 0.000333
11 1 0.000333
12 5 0.001667
13 5 0.001667
14 4 0.001333
15 5 0.001667
16 5 0.001667
17 3 0.001000
18 3 0.001000
19 6 0.002000
20 19 0.006333
21 23 0.007667
22 27 0.009000
23 22 0.007333
24 28 0.009333
25 28 0.009333
26 25 0.008333
27 34 0.011333
28 24 0.008000
29 31 0.010333
30 39 0.013000
31 49 0.016333
32 40 0.013333
33 54 0.018000
34 45 0.015000
35 39 0.013000
36 61 0.020333
37 56 0.018667
38 63 0.021000
39 41 0.013667
40 61 0.020333
41 62 0.020667
42 69 0.023000
43 53 0.017667
44 75 0.025000
45 62 0.020667
46 68 0.022667
47 67 0.022333
48 71 0.023667
49 57 0.019000
50 61 0.020333
51 78 0.026000
52 69 0.023000
53 65 0.021667
54 59 0.019667
55 67 0.022333
56 81 0.027000
57 51 0.017000
58 63 0.021000
59 74 0.024667
60 58 0.019333
61 68 0.022667
62 55 0.018333
63 56 0.018667
64 62 0.020667
65 46 0.015333
66 35 0.011667
67 41 0.013667
68 38 0.012667
69 30 0.010000
70 44 0.014667
71 32 0.010667
72 35 0.011667
73 27 0.009000
74 31 0.010333
75 26 0.008667
76 30 0.010000
77 35 0.011667
78 18 0.006000
79 20 0.006667
80 17 0.005667
81 25 0.008333
82 14 0.004667
83 8 0.002667
84 8 0.002667
85 5 0.001667
86 12 0.004000
87 6 0.002000
88 2 0.000667
89 1 0.000333
90 7 0.002333
91 1 0.000333
92 1 0.000333
93 4 0.001333
94 1 0.000333
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
