n_agents n_rounds n_runs lam mean variance std
100 200 3000 0.54 50.261000 125.659546 11.209797
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 1 0.000333
17 1 0.000333
18 2 0.000667
19 2 0.000667
20 1 0.000333
21 3 0.001000
22 2 0.000667
23 3 0.001000
24 8 0.002667
25 5 0.001667
26 14 0.004667
27 13 0.004333
28 17 0.005667
29 14 0.004667
30 22 0.007333
31 28 0.009333
32 30 0.010000
33 30 0.010000
34 51 0.017000
35 58 0.019333
36 48 0.016000
37 61 0.020333
38 60 0.020000
39 62 0.020667
40 73 0.024333
41 65 0.021667
42 85 0.028333
43 92 0.030667
44 100 0.033333
45 91 0.030333
46 99 0.033000
47 99 0.033000
48 105 0.035000
49 79 0.026333
50 101 0.033667
51 92 0.030667
52 90 0.030000
53 107 0.035667
54 102 0.034000
55 73 0.024333
56 97 0.032333
57 99 0.033000
58 83 0.027667
59 81 0.027000
60 74 0.024667
61 67 0.022333
62 71 0.023667
63 59 0.019667
64 62 0.020667
65 45 0.015000
66 45 0.015000
67 25 0.008333
68 46 0.015333
69 35 0.011667
70 37 0.012333
71 17 0.005667
72 19 0.006333
73 7 0.002333
74 8 0.002667
75 10 0.003333
76 5 0.001667
77 6 0.002000
78 4 0.001333
79 1 0.000333
80 2 0.000667
81 3 0.001000
82 0 0.000000
83 1 0.000333
84 1 0.000333
85 1 0.000333
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
