n_agents n_rounds n_runs lam mean variance std
100 200 3000 0.53 50.248000 129.756496 11.391071
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 1 0.000333
17 2 0.000667
18 2 0.000667
19 2 0.000667
20 1 0.000333
21 3 0.001000
22 2 0.000667
23 5 0.001667
24 7 0.002333
25 7 0.002333
26 17 0.005667
27 10 0.003333
28 17 0.005667
29 15 0.005000
30 30 0.010000
31 23 0.007667
32 33 0.011000
33 33 0.011000
34 50 0.016667
35 55 0.018333
36 53 0.017667
37 66 0.022000
38 48 0.016000
39 66 0.022000
40 73 0.024333
41 66 0.022000
42 78 0.026000
43 97 0.032333
44 97 0.032333
45 99 0.033000
46 84 0.028000
47 113 0.037667
48 87 0.029000
49 84 0.028000
50 103 0.034333
51 84 0.028000
52 88 0.029333
53 112 0.037333
54 99 0.033000
55 72 0.024000
56 100 0.033333
57 88 0.029333
58 87 0.029000
59 68 0.022667
60 89 0.029667
61 67 0.022333
62 66 0.022000
63 59 0.019667
64 60 0.020000
65 49 0.016333
66 43 0.014333
67 34 0.011333
68 37 0.012333
69 40 0.013333
70 34 0.011333
71 24 0.008000
72 14 0.004667
73 11 0.003667
74 10 0.003333
75 7 0.002333
76 8 0.002667
77 5 0.001667
78 7 0.002333
79 0 0.000000
80 2 0.000667
81 3 0.001000
82 1 0.000333
83 0 0.000000
84 1 0.000333
85 1 0.000333
86 1 0.000333
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
