n_agents n_rounds n_runs lam mean variance std
100 200 3000 0.44 50.221000 168.138826 12.966836
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 1 0.000333
13 0 0.000000
14 1 0.000333
15 3 0.001000
16 2 0.000667
17 1 0.000333
18 4 0.001333
19 4 0.001333
20 4 0.001333
21 2 0.000667
22 16 0.005333
23 13 0.004333
24 11 0.003667
25 17 0.005667
26 19 0.006333
27 17 0.005667
28 23 0.007667
29 28 0.009333
30 27 0.009000
31 39 0.013000
32 44 0.014667
33 43 0.014333
34 39 0.013000
35 49 0.016333
36 54 0.018000
37 61 0.020333
38 58 0.019333
39 56 0.018667
40 74 0.024667
41 69 0.023000
42 84 0.028000
43 84 0.028000
44 78 0.026000
45 100 0.033333
46 81 0.027000
47 77 0.025667
48 85 0.028333
49 83 0.027667
50 85 0.028333
51 79 0.026333
52 65 0.021667
53 82 0.027333
54 83 0.027667
55 87 0.029000
56 92 0.030667
57 72 0.024000
58 80 0.026667
59 73 0.024333
60 71 0.023667
61 55 0.018333
62 73 0.024333
63 55 0.018333
64 60 0.020000
65 60 0.020000
66 31 0.010333
67 44 0.014667
68 48 0.016000
69 34 0.011333
70 34 0.011333
71 32 0.010667
72 34 0.011333
73 34 0.011333
74 17 0.005667
75 10 0.003333
76 9 0.003000
77 11 0.003667
78 8 0.002667
79 10 0.003333
80 7 0.002333
81 3 0.001000
82 2 0.000667
83 1 0.000333
84 4 0.001333
85 0 0.000000
86 1 0.000333
87 2 0.000667
88 0 0.000000
89 1 0.000333
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
