n_agents n_rounds n_runs lam mean variance std
100 200 3000 0.45 50.238000 164.086689 12.809633
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 1 0.000333
13 0 0.000000
14 1 0.000333
15 2 0.000667
16 3 0.001000
17 0 0.000000
18 5 0.001667
19 3 0.001000
20 2 0.000667
21 5 0.001667
22 11 0.003667
23 14 0.004667
24 12 0.004000
25 12 0.004000
26 22 0.007333
27 13 0.004333
28 25 0.008333
29 24 0.008000
30 34 0.011333
31 32 0.010667
32 40 0.013333
33 44 0.014667
34 46 0.015333
35 44 0.014667
36 59 0.019667
37 59 0.019667
38 59 0.019667
39 53 0.017667
40 83 0.027667
41 61 0.020333
42 86 0.028667
43 85 0.028333
44 78 0.026000
45 99 0.033000
46 83 0.027667
47 78 0.026000
48 90 0.030000
49 76 0.025333
50 87 0.029000
51 82 0.027333
52 70 0.023333
53 78 0.026000
54 89 0.029667
55 89 0.029667
56 87 0.029000
57 75 0.025000
58 80 0.026667
59 74 0.024667
60 68 0.022667
61 55 0.018333
62 78 0.026000
63 59 0.019667
64 64 0.021333
65 46 0.015333
66 43 0.014333
67 38 0.012667
68 52 0.017333
69 31 0.010333
70 34 0.011333
71 30 0.010000
72 36 0.012000
73 31 0.010333
74 15 0.005000
75 7 0.002333
76 12 0.004000
77 10 0.003333
78 8 0.002667
79 9 0.003000
80 6 0.002000
81 2 0.000667
82 2 0.000667
83 3 0.001000
84 2 0.000667
85 1 0.000333
86 0 0.000000
87 2 0.000667
88 1 0.000333
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
