n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.0 50.187667 360.984448 18.999591
outcome count fraction
1 1 0.000333
2 0 0.000000
3 0 0.000000
4 7 0.002333
5 6 0.002000
6 4 0.001333
7 1 0.000333
8 13 0.004333
9 8 0.002667
10 6 0.002000
11 9 0.003000
12 8 0.002667
13 13 0.004333
14 13 0.004333
15 14 0.004667
16 17 0.005667
17 10 0.003333
18 19 0.006333
19 23 0.007667
20 12 0.004000
21 22 0.007333
22 17 0.005667
23 28 0.009333
24 24 0.008000
25 28 0.009333
26 28 0.009333
27 35 0.011667
28 46 0.015333
29 42 0.014000
30 37 0.012333
31 36 0.012000
32 30 0.010000
33 46 0.015333
34 24 0.008000
35 49 0.016333
36 56 0.018667
37 58 0.019333
38 56 0.018667
39 47 0.015667
40 43 0.014333
41 67 0.022333
42 52 0.017333
43 67 0.022333
44 48 0.016000
45 46 0.015333
46 72 0.024000
47 65 0.021667
48 48 0.016000
49 52 0.017333
50 53 0.017667
51 66 0.022000
52 53 0.017667
53 62 0.020667
54 74 0.024667
55 63 0.021000
56 65 0.021667
57 59 0.019667
58 59 0.019667
59 52 0.017333
60 44 0.014667
61 61 0.020333
62 53 0.017667
63 42 0.014000
64 39 0.013000
65 48 0.016000
66 40 0.013333
67 45 0.015000
68 32 0.010667
69 35 0.011667
70 35 0.011667
71 43 0.014333
72 35 0.011667
73 36 0.012000
74 27 0.009000
75 19 0.006333
76 32 0.010667
77 20 0.006667
78 28 0.009333
79 15 0.005000
80 21 0.007000
81 16 0.005333
82 23 0.007667
83 18 0.006000
84 22 0.007333
85 16 0.005333
86 19 0.006333
87 12 0.004000
88 10 0.003333
89 12 0.004000
90 5 0.001667
91 3 0.001000
92 5 0.001667
93 10 0.003333
94 6 0.002000
95 6 0.002000
96 5 0.001667
97 1 0.000333
98 0 0.000000
99 2 0.000667
100 0 0.000000
