n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.11 50.202667 328.816926 18.133310
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 2 0.000667
5 2 0.000667
6 3 0.001000
7 1 0.000333
8 10 0.003333
9 4 0.001333
10 7 0.002333
11 4 0.001333
12 8 0.002667
13 13 0.004333
14 19 0.006333
15 15 0.005000
16 8 0.002667
17 7 0.002333
18 20 0.006667
19 19 0.006333
20 16 0.005333
21 20 0.006667
22 18 0.006000
23 24 0.008000
24 20 0.006667
25 28 0.009333
26 32 0.010667
27 30 0.010000
28 45 0.015000
29 36 0.012000
30 34 0.011333
31 42 0.014000
32 38 0.012667
33 46 0.015333
34 29 0.009667
35 46 0.015333
36 59 0.019667
37 53 0.017667
38 50 0.016667
39 60 0.020000
40 46 0.015333
41 72 0.024000
42 58 0.019333
43 62 0.020667
44 53 0.017667
45 53 0.017667
46 74 0.024667
47 63 0.021000
48 57 0.019000
49 51 0.017000
50 51 0.017000
51 70 0.023333
52 52 0.017333
53 68 0.022667
54 79 0.026333
55 60 0.020000
56 61 0.020333
57 58 0.019333
58 61 0.020333
59 54 0.018000
60 51 0.017000
61 64 0.021333
62 54 0.018000
63 47 0.015667
64 40 0.013333
65 47 0.015667
66 42 0.014000
67 45 0.015000
68 34 0.011333
69 37 0.012333
70 35 0.011667
71 39 0.013000
72 35 0.011667
73 29 0.009667
74 35 0.011667
75 25 0.008333
76 27 0.009000
77 19 0.006333
78 24 0.008000
79 18 0.006000
80 22 0.007333
81 20 0.006667
82 24 0.008000
83 15 0.005000
84 10 0.003333
85 12 0.004000
86 19 0.006333
87 14 0.004667
88 8 0.002667
89 6 0.002000
90 6 0.002000
91 8 0.002667
92 6 0.002000
93 3 0.001000
94 3 0.001000
95 3 0.001000
96 1 0.000333
97 2 0.000667
98 0 0.000000
99 0 0.000000
100 0 0.000000
