n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.72 50.560667 52.860986 7.270556
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 1 0.000333
26 0 0.000000
27 2 0.000667
28 0 0.000000
29 0 0.000000
30 2 0.000667
31 4 0.001333
32 5 0.001667
33 12 0.004000
34 7 0.002333
35 18 0.006000
36 19 0.006333
37 32 0.010667
38 57 0.019000
39 48 0.016000
40 66 0.022000
41 80 0.026667
42 79 0.026333
43 88 0.029333
44 101 0.033667
45 127 0.042333
46 139 0.046333
47 147 0.049000
48 130 0.043333
49 155 0.051667
50 161 0.053667
51 134 0.044667
52 156 0.052000
53 152 0.050667
54 154 0.051333
55 149 0.049667
56 129 0.043000
57 110 0.036667
58 109 0.036333
59 100 0.033333
60 81 0.027000
61 53 0.017667
62 50 0.016667
63 42 0.014000
64 32 0.010667
65 23 0.007667
66 16 0.005333
67 8 0.002667
68 11 0.003667
69 7 0.002333
70 1 0.000333
71 2 0.000667
72 0 0.000000
73 0 0.000000
74 1 0.000333
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
