n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.02 50.183333 355.849722 18.863979
outcome count fraction
1 0 0.000000
2 1 0.000333
3 0 0.000000
4 3 0.001000
5 7 0.002333
6 7 0.002333
7 0 0.000000
8 8 0.002667
9 11 0.003667
10 9 0.003000
11 6 0.002000
12 10 0.003333
13 12 0.004000
14 12 0.004000
15 13 0.004333
16 15 0.005000
17 15 0.005000
18 14 0.004667
19 25 0.008333
20 13 0.004333
21 18 0.006000
22 20 0.006667
23 25 0.008333
24 27 0.009000
25 27 0.009000
26 32 0.010667
27 25 0.008333
28 52 0.017333
29 41 0.013667
30 38 0.012667
31 36 0.012000
32 31 0.010333
33 47 0.015667
34 23 0.007667
35 50 0.016667
36 54 0.018000
37 60 0.020000
38 55 0.018333
39 49 0.016333
40 45 0.015000
41 66 0.022000
42 49 0.016333
43 68 0.022667
44 51 0.017000
45 47 0.015667
46 73 0.024333
47 63 0.021000
48 49 0.016333
49 48 0.016000
50 58 0.019333
51 63 0.021000
52 54 0.018000
53 65 0.021667
54 74 0.024667
55 63 0.021000
56 62 0.020667
57 61 0.020333
58 58 0.019333
59 52 0.017333
60 45 0.015000
61 61 0.020333
62 56 0.018667
63 39 0.013000
64 44 0.014667
65 46 0.015333
66 40 0.013333
67 44 0.014667
68 33 0.011000
69 32 0.010667
70 42 0.014000
71 37 0.012333
72 38 0.012667
73 33 0.011000
74 25 0.008333
75 27 0.009000
76 25 0.008333
77 26 0.008667
78 24 0.008000
79 17 0.005667
80 19 0.006333
81 16 0.005333
82 25 0.008333
83 21 0.007000
84 17 0.005667
85 16 0.005333
86 16 0.005333
87 13 0.004333
88 13 0.004333
89 7 0.002333
90 6 0.002000
91 5 0.001667
92 4 0.001333
93 11 0.003667
94 6 0.002000
95 6 0.002000
96 2 0.000667
97 1 0.000333
98 1 0.000333
99 1 0.000333
100 0 0.000000
