n_agents n_rounds n_runs lam mean variance std
100 80 3000 0.21 50.588000 285.930256 16.909472
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 1 0.000333
8 2 0.000667
9 1 0.000333
10 4 0.001333
11 4 0.001333
12 5 0.001667
13 1 0.000333
14 4 0.001333
15 5 0.001667
16 8 0.002667
17 10 0.003333
18 9 0.003000
19 13 0.004333
20 25 0.008333
21 29 0.009667
22 21 0.007000
23 27 0.009000
24 28 0.009333
25 17 0.005667
26 30 0.010000
27 38 0.012667
28 27 0.009000
29 40 0.013333
30 31 0.010333
31 48 0.016000
32 45 0.015000
33 40 0.013333
34 41 0.013667
35 47 0.015667
36 69 0.023000
37 55 0.018333
38 49 0.016333
39 46 0.015333
40 56 0.018667
41 68 0.022667
42 62 0.020667
43 54 0.018000
44 65 0.021667
45 63 0.021000
46 64 0.021333
47 59 0.019667
48 58 0.019333
49 66 0.022000
50 59 0.019667
51 82 0.027333
52 54 0.018000
53 58 0.019333
54 55 0.018333
55 75 0.025000
56 72 0.024000
57 60 0.020000
58 67 0.022333
59 58 0.019333
60 54 0.018000
61 65 0.021667
62 51 0.017000
63 63 0.021000
64 46 0.015333
65 45 0.015000
66 55 0.018333
67 41 0.013667
68 41 0.013667
69 31 0.010333
70 30 0.010000
71 33 0.011000
72 33 0.011000
73 33 0.011000
74 31 0.010333
75 26 0.008667
76 33 0.011000
77 20 0.006667
78 24 0.008000
79 27 0.009000
80 22 0.007333
81 18 0.006000
82 17 0.005667
83 12 0.004000
84 17 0.005667
85 14 0.004667
86 8 0.002667
87 10 0.003333
88 7 0.002333
89 2 0.000667
90 5 0.001667
91 2 0.000667
92 4 0.001333
93 3 0.001000
94 0 0.000000
95 2 0.000667
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
