n_agents n_rounds n_runs lam mean variance std
100 200 3000 0.38 50.215667 194.862488 13.959315
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 1 0.000333
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 3 0.001000
14 1 0.000333
15 4 0.001333
16 3 0.001000
17 3 0.001000
18 4 0.001333
19 7 0.002333
20 9 0.003000
21 8 0.002667
22 21 0.007000
23 13 0.004333
24 14 0.004667
25 30 0.010000
26 15 0.005000
27 23 0.007667
28 19 0.006333
29 31 0.010333
30 45 0.015000
31 35 0.011667
32 33 0.011000
33 41 0.013667
34 55 0.018333
35 51 0.017000
36 45 0.015000
37 58 0.019333
38 63 0.021000
39 57 0.019000
40 75 0.025000
41 69 0.023000
42 75 0.025000
43 83 0.027667
44 70 0.023333
45 86 0.028667
46 70 0.023333
47 83 0.027667
48 79 0.026333
49 86 0.028667
50 70 0.023333
51 67 0.022333
52 64 0.021333
53 70 0.023333
54 83 0.027667
55 74 0.024667
56 84 0.028000
57 77 0.025667
58 88 0.029333
59 60 0.020000
60 72 0.024000
61 55 0.018333
62 53 0.017667
63 59 0.019667
64 58 0.019333
65 55 0.018333
66 50 0.016667
67 39 0.013000
68 35 0.011667
69 36 0.012000
70 50 0.016667
71 27 0.009000
72 29 0.009667
73 35 0.011667
74 33 0.011000
75 23 0.007667
76 13 0.004333
77 13 0.004333
78 9 0.003000
79 16 0.005333
80 7 0.002333
81 6 0.002000
82 4 0.001333
83 6 0.002000
84 2 0.000667
85 4 0.001333
86 2 0.000667
87 0 0.000000
88 1 0.000333
89 1 0.000333
90 2 0.000667
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
