n_agents n_rounds n_runs lam mean variance std
100 200 3000 0.5700000000000001 50.270000 113.042433 10.632142
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 1 0.000333
18 2 0.000667
19 1 0.000333
20 1 0.000333
21 2 0.000667
22 3 0.001000
23 1 0.000333
24 4 0.001333
25 6 0.002000
26 6 0.002000
27 12 0.004000
28 12 0.004000
29 19 0.006333
30 14 0.004667
31 19 0.006333
32 35 0.011667
33 32 0.010667
34 35 0.011667
35 51 0.017000
36 59 0.019667
37 52 0.017333
38 69 0.023000
39 58 0.019333
40 74 0.024667
41 71 0.023667
42 89 0.029667
43 79 0.026333
44 108 0.036000
45 100 0.033333
46 109 0.036333
47 96 0.032000
48 118 0.039333
49 83 0.027667
50 100 0.033333
51 97 0.032333
52 100 0.033333
53 107 0.035667
54 115 0.038333
55 74 0.024667
56 101 0.033667
57 96 0.032000
58 94 0.031333
59 83 0.027667
60 77 0.025667
61 76 0.025333
62 64 0.021333
63 62 0.020667
64 56 0.018667
65 43 0.014333
66 29 0.009667
67 47 0.015667
68 44 0.014667
69 27 0.009000
70 18 0.006000
71 20 0.006667
72 8 0.002667
73 11 0.003667
74 5 0.001667
75 8 0.002667
76 4 0.001333
77 5 0.001667
78 1 0.000333
79 1 0.000333
80 3 0.001000
81 0 0.000000
82 1 0.000333
83 1 0.000333
84 0 0.000000
85 1 0.000333
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
