n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.85 50.551333 19.590698 4.426138
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 0 0.000000
26 0 0.000000
27 0 0.000000
28 0 0.000000
29 0 0.000000
30 0 0.000000
31 0 0.000000
32 0 0.000000
33 0 0.000000
34 3 0.001000
35 0 0.000000
36 2 0.000667
37 2 0.000667
38 4 0.001333
39 5 0.001667
40 15 0.005000
41 27 0.009000
42 49 0.016333
43 56 0.018667
44 106 0.035333
45 126 0.042000
46 162 0.054000
47 199 0.066333
48 209 0.069667
49 222 0.074000
50 291 0.097000
51 248 0.082667
52 265 0.088333
53 213 0.071000
54 222 0.074000
55 191 0.063667
56 121 0.040333
57 90 0.030000
58 79 0.026333
59 42 0.014000
60 24 0.008000
61 14 0.004667
62 6 0.002000
63 5 0.001667
64 1 0.000333
65 0 0.000000
66 1 0.000333
67 0 0.000000
68 0 0.000000
69 0 0.000000
70 0 0.000000
71 0 0.000000
72 0 0.000000
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
