n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.63 50.540000 82.772400 9.097934
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 1 0.000333
22 0 0.000000
23 2 0.000667
24 0 0.000000
25 2 0.000667
26 2 0.000667
27 5 0.001667
28 6 0.002000
29 4 0.001333
30 9 0.003000
31 16 0.005333
32 14 0.004667
33 24 0.008000
34 35 0.011667
35 31 0.010333
36 47 0.015667
37 43 0.014333
38 66 0.022000
39 59 0.019667
40 65 0.021667
41 84 0.028000
42 79 0.026333
43 98 0.032667
44 95 0.031667
45 114 0.038000
46 114 0.038000
47 119 0.039667
48 97 0.032333
49 107 0.035667
50 146 0.048667
51 114 0.038000
52 127 0.042333
53 122 0.040667
54 108 0.036000
55 124 0.041333
56 109 0.036333
57 119 0.039667
58 86 0.028667
59 82 0.027333
60 90 0.030000
61 81 0.027000
62 66 0.022000
63 58 0.019333
64 53 0.017667
65 30 0.010000
66 33 0.011000
67 37 0.012333
68 19 0.006333
69 18 0.006000
70 12 0.004000
71 9 0.003000
72 10 0.003333
73 4 0.001333
74 2 0.000667
75 1 0.000333
76 1 0.000333
77 0 0.000000
78 1 0.000333
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
