n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.84 50.559667 21.395773 4.625557
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 0 0.000000
26 0 0.000000
27 0 0.000000
28 0 0.000000
29 0 0.000000
30 0 0.000000
31 0 0.000000
32 1 0.000333
33 2 0.000667
34 0 0.000000
35 1 0.000333
36 1 0.000333
37 3 0.001000
38 4 0.001333
39 10 0.003333
40 21 0.007000
41 30 0.010000
42 48 0.016000
43 82 0.027333
44 99 0.033000
45 123 0.041000
46 166 0.055333
47 184 0.061333
48 201 0.067000
49 225 0.075000
50 259 0.086333
51 255 0.085000
52 252 0.084000
53 215 0.071667
54 201 0.067000
55 196 0.065333
56 129 0.043000
57 103 0.034333
58 72 0.024000
59 51 0.017000
60 28 0.009333
61 23 0.007667
62 5 0.001667
63 7 0.002333
64 2 0.000667
65 0 0.000000
66 0 0.000000
67 1 0.000333
68 0 0.000000
69 0 0.000000
70 0 0.000000
71 0 0.000000
72 0 0.000000
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
