n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.07 50.195000 341.512308 18.480052
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 3 0.001000
5 4 0.001333
6 2 0.000667
7 6 0.002000
8 8 0.002667
9 3 0.001000
10 9 0.003000
11 7 0.002333
12 12 0.004000
13 14 0.004667
14 12 0.004000
15 12 0.004000
16 12 0.004000
17 12 0.004000
18 12 0.004000
19 29 0.009667
20 12 0.004000
21 19 0.006333
22 19 0.006333
23 21 0.007000
24 28 0.009333
25 32 0.010667
26 26 0.008667
27 26 0.008667
28 50 0.016667
29 34 0.011333
30 40 0.013333
31 41 0.013667
32 34 0.011333
33 44 0.014667
34 30 0.010000
35 47 0.015667
36 55 0.018333
37 55 0.018333
38 56 0.018667
39 52 0.017333
40 50 0.016667
41 65 0.021667
42 57 0.019000
43 56 0.018667
44 59 0.019667
45 49 0.016333
46 74 0.024667
47 64 0.021333
48 46 0.015333
49 58 0.019333
50 53 0.017667
51 66 0.022000
52 48 0.016000
53 72 0.024000
54 83 0.027667
55 54 0.018000
56 63 0.021000
57 58 0.019333
58 55 0.018333
59 56 0.018667
60 50 0.016667
61 60 0.020000
62 52 0.017333
63 53 0.017667
64 37 0.012333
65 47 0.015667
66 42 0.014000
67 45 0.015000
68 31 0.010333
69 36 0.012000
70 41 0.013667
71 34 0.011333
72 37 0.012333
73 30 0.010000
74 33 0.011000
75 26 0.008667
76 26 0.008667
77 20 0.006667
78 26 0.008667
79 12 0.004000
80 20 0.006667
81 26 0.008667
82 22 0.007333
83 21 0.007000
84 10 0.003333
85 14 0.004667
86 16 0.005333
87 16 0.005333
88 7 0.002333
89 10 0.003333
90 5 0.001667
91 4 0.001333
92 10 0.003333
93 8 0.002667
94 1 0.000333
95 4 0.001333
96 2 0.000667
97 1 0.000333
98 1 0.000333
99 0 0.000000
100 0 0.000000
