n_agents n_rounds n_runs lam mean variance std
100 80 3000 0.35000000000000003 50.583000 232.756444 15.256358
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 1 0.000333
11 0 0.000000
12 1 0.000333
13 4 0.001333
14 2 0.000667
15 8 0.002667
16 8 0.002667
17 2 0.000667
18 4 0.001333
19 6 0.002000
20 9 0.003000
21 12 0.004000
22 11 0.003667
23 18 0.006000
24 29 0.009667
25 27 0.009000
26 36 0.012000
27 28 0.009333
28 23 0.007667
29 29 0.009667
30 30 0.010000
31 50 0.016667
32 43 0.014333
33 53 0.017667
34 44 0.014667
35 52 0.017333
36 58 0.019333
37 51 0.017000
38 60 0.020000
39 56 0.018667
40 61 0.020333
41 67 0.022333
42 71 0.023667
43 57 0.019000
44 70 0.023333
45 71 0.023667
46 77 0.025667
47 64 0.021333
48 74 0.024667
49 65 0.021667
50 65 0.021667
51 82 0.027333
52 76 0.025333
53 60 0.020000
54 66 0.022000
55 71 0.023667
56 79 0.026333
57 56 0.018667
58 71 0.023667
59 66 0.022000
60 71 0.023667
61 68 0.022667
62 72 0.024000
63 57 0.019000
64 48 0.016000
65 30 0.010000
66 37 0.012333
67 41 0.013667
68 56 0.018667
69 37 0.012333
70 35 0.011667
71 37 0.012333
72 26 0.008667
73 33 0.011000
74 25 0.008333
75 37 0.012333
76 29 0.009667
77 26 0.008667
78 17 0.005667
79 12 0.004000
80 20 0.006667
81 7 0.002333
82 12 0.004000
83 6 0.002000
84 7 0.002333
85 7 0.002333
86 3 0.001000
87 10 0.003333
88 1 0.000333
89 1 0.000333
90 2 0.000667
91 2 0.000667
92 0 0.000000
93 3 0.001000
94 1 0.000333
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
