n_agents n_rounds n_runs lam mean variance std
100 80 3000 0.29 50.591000 255.857052 15.995532
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 1 0.000333
9 0 0.000000
10 1 0.000333
11 2 0.000667
12 2 0.000667
13 7 0.002333
14 4 0.001333
15 5 0.001667
16 5 0.001667
17 4 0.001333
18 3 0.001000
19 5 0.001667
20 16 0.005333
21 19 0.006333
22 26 0.008667
23 29 0.009667
24 26 0.008667
25 27 0.009000
26 28 0.009333
27 30 0.010000
28 21 0.007000
29 34 0.011333
30 38 0.012667
31 51 0.017000
32 38 0.012667
33 56 0.018667
34 45 0.015000
35 39 0.013000
36 60 0.020000
37 53 0.017667
38 64 0.021333
39 44 0.014667
40 63 0.021000
41 60 0.020000
42 72 0.024000
43 55 0.018333
44 70 0.023333
45 65 0.021667
46 70 0.023333
47 67 0.022333
48 70 0.023333
49 60 0.020000
50 57 0.019000
51 80 0.026667
52 70 0.023333
53 62 0.020667
54 64 0.021333
55 66 0.022000
56 79 0.026333
57 55 0.018333
58 63 0.021000
59 71 0.023667
60 61 0.020333
61 69 0.023000
62 57 0.019000
63 60 0.020000
64 55 0.018333
65 47 0.015667
66 33 0.011000
67 40 0.013333
68 39 0.013000
69 32 0.010667
70 43 0.014333
71 32 0.010667
72 40 0.013333
73 26 0.008667
74 26 0.008667
75 29 0.009667
76 32 0.010667
77 31 0.010333
78 21 0.007000
79 16 0.005333
80 23 0.007667
81 17 0.005667
82 14 0.004667
83 9 0.003000
84 7 0.002333
85 8 0.002667
86 8 0.002667
87 6 0.002000
88 2 0.000667
89 6 0.002000
90 2 0.000667
91 1 0.000333
92 1 0.000333
93 4 0.001333
94 1 0.000333
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
