n_agents n_rounds n_runs lam mean variance std
100 80 3000 0.23 50.592667 278.258080 16.681069
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 2 0.000667
9 1 0.000333
10 2 0.000667
11 4 0.001333
12 4 0.001333
13 5 0.001667
14 3 0.001000
15 4 0.001333
16 5 0.001667
17 7 0.002333
18 11 0.003667
19 10 0.003333
20 23 0.007667
21 33 0.011000
22 18 0.006000
23 29 0.009667
24 24 0.008000
25 20 0.006667
26 34 0.011333
27 24 0.008000
28 36 0.012000
29 38 0.012667
30 35 0.011667
31 48 0.016000
32 42 0.014000
33 42 0.014000
34 45 0.015000
35 45 0.015000
36 57 0.019000
37 64 0.021333
38 50 0.016667
39 46 0.015333
40 60 0.020000
41 62 0.020667
42 69 0.023000
43 54 0.018000
44 61 0.020333
45 64 0.021333
46 69 0.023000
47 57 0.019000
48 65 0.021667
49 63 0.021000
50 62 0.020667
51 83 0.027667
52 51 0.017000
53 61 0.020333
54 56 0.018667
55 71 0.023667
56 75 0.025000
57 61 0.020333
58 65 0.021667
59 58 0.019333
60 55 0.018333
61 70 0.023333
62 51 0.017000
63 61 0.020333
64 50 0.016667
65 49 0.016333
66 51 0.017000
67 42 0.014000
68 33 0.011000
69 34 0.011333
70 32 0.010667
71 34 0.011333
72 31 0.010333
73 33 0.011000
74 32 0.010667
75 27 0.009000
76 29 0.009667
77 21 0.007000
78 29 0.009667
79 24 0.008000
80 23 0.007667
81 10 0.003333
82 24 0.008000
83 18 0.006000
84 11 0.003667
85 6 0.002000
86 11 0.003667
87 11 0.003667
88 2 0.000667
89 4 0.001333
90 3 0.001000
91 5 0.001667
92 1 0.000333
93 3 0.001000
94 0 0.000000
95 2 0.000667
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
