n_agents n_rounds n_runs lam mean variance std
100 60 3000 0.22 50.487333 297.167173 17.238537
outcome count fraction
1 0 0.000000
2 0 0.000000
3 1 0.000333
4 0 0.000000
5 1 0.000333
6 2 0.000667
7 2 0.000667
8 2 0.000667
9 3 0.001000
10 6 0.002000
11 4 0.001333
12 4 0.001333
13 10 0.003333
14 8 0.002667
15 6 0.002000
16 12 0.004000
17 10 0.003333
18 13 0.004333
19 19 0.006333
20 21 0.007000
21 17 0.005667
22 21 0.007000
23 30 0.010000
24 17 0.005667
25 24 0.008000
26 26 0.008667
27 25 0.008333
28 39 0.013000
29 56 0.018667
30 35 0.011667
31 35 0.011667
32 39 0.013000
33 40 0.013333
34 41 0.013667
35 50 0.016667
36 52 0.017333
37 49 0.016333
38 47 0.015667
39 56 0.018667
40 70 0.023333
41 52 0.017333
42 50 0.016667
43 47 0.015667
44 72 0.024000
45 59 0.019667
46 62 0.020667
47 71 0.023667
48 60 0.020000
49 57 0.019000
50 70 0.023333
51 67 0.022333
52 61 0.020333
53 82 0.027333
54 67 0.022333
55 63 0.021000
56 64 0.021333
57 56 0.018667
58 61 0.020333
59 59 0.019667
60 57 0.019000
61 54 0.018000
62 49 0.016333
63 52 0.017333
64 49 0.016333
65 47 0.015667
66 43 0.014333
67 52 0.017333
68 34 0.011333
69 35 0.011667
70 40 0.013333
71 36 0.012000
72 29 0.009667
73 37 0.012333
74 26 0.008667
75 43 0.014333
76 29 0.009667
77 26 0.008667
78 23 0.007667
79 20 0.006667
80 27 0.009000
81 16 0.005333
82 22 0.007333
83 17 0.005667
84 18 0.006000
85 9 0.003000
86 8 0.002667
87 4 0.001333
88 4 0.001333
89 7 0.002333
90 5 0.001667
91 2 0.000667
92 4 0.001333
93 1 0.000333
94 1 0.000333
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 1 0.000333
100 0 0.000000
