n_agents n_rounds n_runs lam mean variance std
100 80 3000 0.33 50.586333 239.244547 15.467532
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 1 0.000333
10 0 0.000000
11 1 0.000333
12 2 0.000667
13 4 0.001333
14 3 0.001000
15 9 0.003000
16 5 0.001667
17 2 0.000667
18 4 0.001333
19 5 0.001667
20 10 0.003333
21 13 0.004333
22 13 0.004333
23 26 0.008667
24 30 0.010000
25 26 0.008667
26 34 0.011333
27 27 0.009000
28 23 0.007667
29 30 0.010000
30 33 0.011000
31 50 0.016667
32 46 0.015333
33 47 0.015667
34 48 0.016000
35 52 0.017333
36 53 0.017667
37 50 0.016667
38 64 0.021333
39 51 0.017000
40 64 0.021333
41 62 0.020667
42 69 0.023000
43 63 0.021000
44 67 0.022333
45 68 0.022667
46 78 0.026000
47 63 0.021000
48 75 0.025000
49 68 0.022667
50 53 0.017667
51 85 0.028333
52 70 0.023333
53 66 0.022000
54 59 0.019667
55 77 0.025667
56 75 0.025000
57 56 0.018667
58 68 0.022667
59 75 0.025000
60 63 0.021000
61 70 0.023333
62 70 0.023333
63 58 0.019333
64 42 0.014000
65 40 0.013333
66 32 0.010667
67 40 0.013333
68 49 0.016333
69 45 0.015000
70 31 0.010333
71 34 0.011333
72 36 0.012000
73 28 0.009333
74 28 0.009333
75 29 0.009667
76 34 0.011333
77 23 0.007667
78 25 0.008333
79 14 0.004667
80 16 0.005333
81 12 0.004000
82 13 0.004333
83 8 0.002667
84 5 0.001667
85 8 0.002667
86 4 0.001333
87 5 0.001667
88 6 0.002000
89 0 0.000000
90 2 0.000667
91 3 0.001000
92 0 0.000000
93 3 0.001000
94 1 0.000333
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
