n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.03 50.184667 352.969898 18.787493
outcome count fraction
1 0 0.000000
2 1 0.000333
3 0 0.000000
4 3 0.001000
5 5 0.001667
6 9 0.003000
7 0 0.000000
8 5 0.001667
9 11 0.003667
10 10 0.003333
11 7 0.002333
12 9 0.003000
13 12 0.004000
14 13 0.004333
15 12 0.004000
16 15 0.005000
17 15 0.005000
18 15 0.005000
19 25 0.008333
20 12 0.004000
21 18 0.006000
22 19 0.006333
23 24 0.008000
24 29 0.009667
25 28 0.009333
26 28 0.009333
27 29 0.009667
28 52 0.017333
29 38 0.012667
30 37 0.012333
31 36 0.012000
32 35 0.011667
33 46 0.015333
34 21 0.007000
35 50 0.016667
36 54 0.018000
37 59 0.019667
38 55 0.018333
39 52 0.017333
40 45 0.015000
41 65 0.021667
42 50 0.016667
43 68 0.022667
44 51 0.017000
45 51 0.017000
46 69 0.023000
47 66 0.022000
48 47 0.015667
49 52 0.017333
50 57 0.019000
51 62 0.020667
52 50 0.016667
53 67 0.022333
54 79 0.026333
55 60 0.020000
56 63 0.021000
57 61 0.020333
58 55 0.018333
59 55 0.018333
60 46 0.015333
61 62 0.020667
62 53 0.017667
63 39 0.013000
64 44 0.014667
65 47 0.015667
66 43 0.014333
67 40 0.013333
68 35 0.011667
69 33 0.011000
70 39 0.013000
71 40 0.013333
72 37 0.012333
73 32 0.010667
74 24 0.008000
75 31 0.010333
76 26 0.008667
77 21 0.007000
78 26 0.008667
79 17 0.005667
80 16 0.005333
81 17 0.005667
82 26 0.008667
83 26 0.008667
84 13 0.004333
85 15 0.005000
86 14 0.004667
87 16 0.005333
88 12 0.004000
89 5 0.001667
90 7 0.002333
91 5 0.001667
92 6 0.002000
93 9 0.003000
94 6 0.002000
95 5 0.001667
96 2 0.000667
97 1 0.000333
98 1 0.000333
99 1 0.000333
100 0 0.000000
