n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.15 50.208667 316.615125 17.793682
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 2 0.000667
5 2 0.000667
6 1 0.000333
7 1 0.000333
8 7 0.002333
9 8 0.002667
10 4 0.001333
11 3 0.001000
12 5 0.001667
13 11 0.003667
14 15 0.005000
15 16 0.005333
16 12 0.004000
17 9 0.003000
18 16 0.005333
19 25 0.008333
20 11 0.003667
21 17 0.005667
22 17 0.005667
23 25 0.008333
24 23 0.007667
25 26 0.008667
26 28 0.009333
27 28 0.009333
28 48 0.016000
29 40 0.013333
30 31 0.010333
31 38 0.012667
32 37 0.012333
33 48 0.016000
34 33 0.011000
35 47 0.015667
36 55 0.018333
37 55 0.018333
38 59 0.019667
39 48 0.016000
40 58 0.019333
41 68 0.022667
42 56 0.018667
43 68 0.022667
44 54 0.018000
45 55 0.018333
46 70 0.023333
47 67 0.022333
48 61 0.020333
49 48 0.016000
50 52 0.017333
51 71 0.023667
52 60 0.020000
53 64 0.021333
54 75 0.025000
55 60 0.020000
56 62 0.020667
57 63 0.021000
58 64 0.021333
59 51 0.017000
60 53 0.017667
61 64 0.021333
62 52 0.017333
63 52 0.017333
64 41 0.013667
65 44 0.014667
66 45 0.015000
67 47 0.015667
68 32 0.010667
69 41 0.013667
70 34 0.011333
71 36 0.012000
72 32 0.010667
73 35 0.011667
74 28 0.009333
75 29 0.009667
76 28 0.009333
77 18 0.006000
78 27 0.009000
79 14 0.004667
80 27 0.009000
81 18 0.006000
82 17 0.005667
83 14 0.004667
84 12 0.004000
85 11 0.003667
86 20 0.006667
87 11 0.003667
88 7 0.002333
89 8 0.002667
90 4 0.001333
91 5 0.001667
92 7 0.002333
93 2 0.000667
94 1 0.000333
95 4 0.001333
96 1 0.000333
97 1 0.000333
98 0 0.000000
99 0 0.000000
100 0 0.000000
