n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.79 50.568000 32.931376 5.738587
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 0 0.000000
26 0 0.000000
27 0 0.000000
28 0 0.000000
29 1 0.000333
30 1 0.000333
31 1 0.000333
32 0 0.000000
33 1 0.000333
34 1 0.000333
35 4 0.001333
36 7 0.002333
37 15 0.005000
38 18 0.006000
39 20 0.006667
40 55 0.018333
41 68 0.022667
42 80 0.026667
43 86 0.028667
44 88 0.029333
45 140 0.046667
46 130 0.043333
47 177 0.059000
48 187 0.062333
49 192 0.064000
50 192 0.064000
51 199 0.066333
52 186 0.062000
53 207 0.069000
54 170 0.056667
55 175 0.058333
56 136 0.045333
57 128 0.042667
58 90 0.030000
59 78 0.026000
60 56 0.018667
61 35 0.011667
62 32 0.010667
63 20 0.006667
64 9 0.003000
65 9 0.003000
66 2 0.000667
67 2 0.000667
68 1 0.000333
69 0 0.000000
70 1 0.000333
71 0 0.000000
72 0 0.000000
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
