n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.2 50.204333 301.057248 17.351001
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 2 0.000667
5 2 0.000667
6 1 0.000333
7 0 0.000000
8 5 0.001667
9 4 0.001333
10 9 0.003000
11 1 0.000333
12 4 0.001333
13 7 0.002333
14 12 0.004000
15 18 0.006000
16 7 0.002333
17 9 0.003000
18 13 0.004333
19 24 0.008000
20 21 0.007000
21 18 0.006000
22 11 0.003667
23 22 0.007333
24 19 0.006333
25 30 0.010000
26 28 0.009333
27 27 0.009000
28 45 0.015000
29 41 0.013667
30 37 0.012333
31 29 0.009667
32 41 0.013667
33 42 0.014000
34 32 0.010667
35 55 0.018333
36 58 0.019333
37 57 0.019000
38 56 0.018667
39 48 0.016000
40 59 0.019667
41 72 0.024000
42 60 0.020000
43 70 0.023333
44 50 0.016667
45 55 0.018333
46 79 0.026333
47 63 0.021000
48 55 0.018333
49 58 0.019333
50 60 0.020000
51 71 0.023667
52 55 0.018333
53 67 0.022333
54 66 0.022000
55 68 0.022667
56 63 0.021000
57 73 0.024333
58 60 0.020000
59 49 0.016333
60 57 0.019000
61 60 0.020000
62 54 0.018000
63 55 0.018333
64 39 0.013000
65 53 0.017667
66 48 0.016000
67 45 0.015000
68 31 0.010333
69 40 0.013333
70 26 0.008667
71 33 0.011000
72 39 0.013000
73 37 0.012333
74 33 0.011000
75 26 0.008667
76 26 0.008667
77 20 0.006667
78 25 0.008333
79 12 0.004000
80 24 0.008000
81 17 0.005667
82 19 0.006333
83 10 0.003333
84 17 0.005667
85 11 0.003667
86 12 0.004000
87 7 0.002333
88 9 0.003000
89 5 0.001667
90 7 0.002333
91 3 0.001000
92 4 0.001333
93 3 0.001000
94 1 0.000333
95 3 0.001000
96 0 0.000000
97 1 0.000333
98 0 0.000000
99 0 0.000000
100 0 0.000000
