n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.13 50.207333 323.031013 17.973064
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 2 0.000667
5 2 0.000667
6 2 0.000667
7 1 0.000333
8 11 0.003667
9 3 0.001000
10 5 0.001667
11 5 0.001667
12 6 0.002000
13 14 0.004667
14 13 0.004333
15 19 0.006333
16 9 0.003000
17 9 0.003000
18 17 0.005667
19 20 0.006667
20 15 0.005000
21 17 0.005667
22 20 0.006667
23 24 0.008000
24 22 0.007333
25 21 0.007000
26 35 0.011667
27 29 0.009667
28 50 0.016667
29 34 0.011333
30 34 0.011333
31 38 0.012667
32 41 0.013667
33 44 0.014667
34 31 0.010333
35 48 0.016000
36 54 0.018000
37 63 0.021000
38 47 0.015667
39 53 0.017667
40 56 0.018667
41 66 0.022000
42 58 0.019333
43 68 0.022667
44 50 0.016667
45 54 0.018000
46 72 0.024000
47 68 0.022667
48 54 0.018000
49 52 0.017333
50 55 0.018333
51 65 0.021667
52 59 0.019667
53 65 0.021667
54 77 0.025667
55 59 0.019667
56 62 0.020667
57 62 0.020667
58 61 0.020333
59 51 0.017000
60 55 0.018333
61 64 0.021333
62 55 0.018333
63 46 0.015333
64 42 0.014000
65 44 0.014667
66 44 0.014667
67 48 0.016000
68 34 0.011333
69 30 0.010000
70 41 0.013667
71 40 0.013333
72 30 0.010000
73 33 0.011000
74 32 0.010667
75 27 0.009000
76 26 0.008667
77 17 0.005667
78 29 0.009667
79 16 0.005333
80 20 0.006667
81 24 0.008000
82 16 0.005333
83 17 0.005667
84 9 0.003000
85 14 0.004667
86 20 0.006667
87 11 0.003667
88 9 0.003000
89 5 0.001667
90 9 0.003000
91 3 0.001000
92 7 0.002333
93 4 0.001333
94 1 0.000333
95 4 0.001333
96 1 0.000333
97 1 0.000333
98 0 0.000000
99 0 0.000000
100 0 0.000000
