n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.1 50.202333 332.256728 18.227911
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 2 0.000667
5 3 0.001000
6 2 0.000667
7 3 0.001000
8 9 0.003000
9 6 0.002000
10 5 0.001667
11 4 0.001333
12 9 0.003000
13 14 0.004667
14 20 0.006667
15 13 0.004333
16 7 0.002333
17 11 0.003667
18 17 0.005667
19 22 0.007333
20 11 0.003667
21 19 0.006333
22 22 0.007333
23 22 0.007333
24 22 0.007333
25 29 0.009667
26 35 0.011667
27 25 0.008333
28 49 0.016333
29 32 0.010667
30 39 0.013000
31 39 0.013000
32 39 0.013000
33 43 0.014333
34 32 0.010667
35 44 0.014667
36 61 0.020333
37 49 0.016333
38 54 0.018000
39 55 0.018333
40 53 0.017667
41 66 0.022000
42 62 0.020667
43 55 0.018333
44 56 0.018667
45 52 0.017333
46 74 0.024667
47 62 0.020667
48 58 0.019333
49 50 0.016667
50 54 0.018000
51 69 0.023000
52 47 0.015667
53 72 0.024000
54 81 0.027000
55 57 0.019000
56 62 0.020667
57 56 0.018667
58 62 0.020667
59 54 0.018000
60 53 0.017667
61 58 0.019333
62 58 0.019333
63 44 0.014667
64 41 0.013667
65 44 0.014667
66 46 0.015333
67 41 0.013667
68 38 0.012667
69 32 0.010667
70 41 0.013667
71 36 0.012000
72 36 0.012000
73 30 0.010000
74 35 0.011667
75 26 0.008667
76 24 0.008000
77 18 0.006000
78 24 0.008000
79 17 0.005667
80 24 0.008000
81 19 0.006333
82 25 0.008333
83 18 0.006000
84 9 0.003000
85 12 0.004000
86 17 0.005667
87 13 0.004333
88 12 0.004000
89 6 0.002000
90 4 0.001333
91 9 0.003000
92 8 0.002667
93 3 0.001000
94 3 0.001000
95 3 0.001000
96 1 0.000333
97 2 0.000667
98 0 0.000000
99 0 0.000000
100 0 0.000000
