n_agents n_rounds n_runs lam mean variance std
100 80 3000 0.27 50.596667 263.153989 16.222022
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 1 0.000333
9 1 0.000333
10 1 0.000333
11 1 0.000333
12 5 0.001667
13 5 0.001667
14 5 0.001667
15 4 0.001333
16 5 0.001667
17 3 0.001000
18 5 0.001667
19 7 0.002333
20 19 0.006333
21 27 0.009000
22 25 0.008333
23 21 0.007000
24 32 0.010667
25 22 0.007333
26 28 0.009333
27 32 0.010667
28 24 0.008000
29 37 0.012333
30 39 0.013000
31 44 0.014667
32 42 0.014000
33 51 0.017000
34 48 0.016000
35 41 0.013667
36 56 0.018667
37 60 0.020000
38 56 0.018667
39 46 0.015333
40 59 0.019667
41 64 0.021333
42 68 0.022667
43 53 0.017667
44 73 0.024333
45 62 0.020667
46 69 0.023000
47 66 0.022000
48 68 0.022667
49 59 0.019667
50 60 0.020000
51 83 0.027667
52 62 0.020667
53 65 0.021667
54 55 0.018333
55 68 0.022667
56 82 0.027333
57 53 0.017667
58 64 0.021333
59 65 0.021667
60 62 0.020667
61 68 0.022667
62 55 0.018333
63 57 0.019000
64 57 0.019000
65 54 0.018000
66 34 0.011333
67 33 0.011000
68 41 0.013667
69 32 0.010667
70 40 0.013333
71 36 0.012000
72 38 0.012667
73 29 0.009667
74 29 0.009667
75 26 0.008667
76 28 0.009333
77 33 0.011000
78 23 0.007667
79 19 0.006333
80 17 0.005667
81 21 0.007000
82 19 0.006333
83 9 0.003000
84 7 0.002333
85 6 0.002000
86 12 0.004000
87 6 0.002000
88 3 0.001000
89 1 0.000333
90 7 0.002333
91 1 0.000333
92 1 0.000333
93 3 0.001000
94 2 0.000667
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
