n_agents n_rounds n_runs lam mean variance std
100 200 3000 0.47000000000000003 50.244000 155.044464 12.451685
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 1 0.000333
14 0 0.000000
15 2 0.000667
16 2 0.000667
17 2 0.000667
18 0 0.000000
19 5 0.001667
20 3 0.001000
21 4 0.001333
22 5 0.001667
23 13 0.004333
24 12 0.004000
25 11 0.003667
26 19 0.006333
27 17 0.005667
28 20 0.006667
29 21 0.007000
30 30 0.010000
31 37 0.012333
32 32 0.010667
33 52 0.017333
34 42 0.014000
35 49 0.016333
36 50 0.016667
37 62 0.020667
38 65 0.021667
39 55 0.018333
40 68 0.022667
41 68 0.022667
42 81 0.027000
43 96 0.032000
44 81 0.027000
45 96 0.032000
46 90 0.030000
47 85 0.028333
48 85 0.028333
49 81 0.027000
50 88 0.029333
51 83 0.027667
52 72 0.024000
53 90 0.030000
54 87 0.029000
55 89 0.029667
56 87 0.029000
57 79 0.026333
58 85 0.028333
59 73 0.024333
60 66 0.022000
61 72 0.024000
62 59 0.019667
63 61 0.020333
64 63 0.021000
65 49 0.016333
66 41 0.013667
67 46 0.015333
68 46 0.015333
69 27 0.009000
70 33 0.011000
71 37 0.012333
72 35 0.011667
73 22 0.007333
74 12 0.004000
75 4 0.001333
76 15 0.005000
77 6 0.002000
78 12 0.004000
79 4 0.001333
80 4 0.001333
81 2 0.000667
82 3 0.001000
83 2 0.000667
84 0 0.000000
85 1 0.000333
86 2 0.000667
87 0 0.000000
88 1 0.000333
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
