n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.86 50.549667 17.938200 4.235351
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 0 0.000000
26 0 0.000000
27 0 0.000000
28 0 0.000000
29 0 0.000000
30 0 0.000000
31 0 0.000000
32 0 0.000000
33 0 0.000000
34 0 0.000000
35 3 0.001000
36 1 0.000333
37 2 0.000667
38 1 0.000333
39 8 0.002667
40 10 0.003333
41 25 0.008333
42 42 0.014000
43 43 0.014333
44 101 0.033667
45 128 0.042667
46 153 0.051000
47 217 0.072333
48 205 0.068333
49 247 0.082333
50 282 0.094000
51 274 0.091333
52 266 0.088667
53 226 0.075333
54 234 0.078000
55 174 0.058000
56 127 0.042333
57 79 0.026333
58 80 0.026667
59 34 0.011333
60 22 0.007333
61 6 0.002000
62 6 0.002000
63 3 0.001000
64 1 0.000333
65 0 0.000000
66 0 0.000000
67 0 0.000000
68 0 0.000000
69 0 0.000000
70 0 0.000000
71 0 0.000000
72 0 0.000000
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
