n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.67 50.557000 69.805418 8.354964
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 1 0.000333
24 2 0.000667
25 0 0.000000
26 0 0.000000
27 1 0.000333
28 4 0.001333
29 4 0.001333
30 8 0.002667
31 7 0.002333
32 12 0.004000
33 12 0.004000
34 22 0.007333
35 33 0.011000
36 34 0.011333
37 44 0.014667
38 60 0.020000
39 66 0.022000
40 72 0.024000
41 68 0.022667
42 85 0.028333
43 87 0.029000
44 107 0.035667
45 103 0.034333
46 133 0.044333
47 130 0.043333
48 117 0.039000
49 126 0.042000
50 144 0.048000
51 119 0.039667
52 134 0.044667
53 114 0.038000
54 149 0.049667
55 130 0.043333
56 118 0.039333
57 119 0.039667
58 91 0.030333
59 103 0.034333
60 89 0.029667
61 65 0.021667
62 64 0.021333
63 45 0.015000
64 45 0.015000
65 33 0.011000
66 31 0.010333
67 19 0.006333
68 17 0.005667
69 9 0.003000
70 11 0.003667
71 7 0.002333
72 2 0.000667
73 1 0.000333
74 2 0.000667
75 0 0.000000
76 0 0.000000
77 1 0.000333
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
