n_agents n_rounds n_runs lam mean variance std
100 200 3000 0.42 50.218333 177.053331 13.306139
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 1 0.000333
12 0 0.000000
13 0 0.000000
14 2 0.000667
15 3 0.001000
16 2 0.000667
17 3 0.001000
18 4 0.001333
19 3 0.001000
20 3 0.001000
21 10 0.003333
22 15 0.005000
23 13 0.004333
24 15 0.005000
25 18 0.006000
26 19 0.006333
27 20 0.006667
28 23 0.007667
29 23 0.007667
30 36 0.012000
31 36 0.012000
32 47 0.015667
33 38 0.012667
34 44 0.014667
35 54 0.018000
36 49 0.016333
37 58 0.019333
38 63 0.021000
39 60 0.020000
40 59 0.019667
41 80 0.026667
42 84 0.028000
43 76 0.025333
44 81 0.027000
45 93 0.031000
46 79 0.026333
47 71 0.023667
48 91 0.030333
49 76 0.025333
50 83 0.027667
51 77 0.025667
52 63 0.021000
53 76 0.025333
54 83 0.027667
55 87 0.029000
56 76 0.025333
57 90 0.030000
58 73 0.024333
59 78 0.026000
60 68 0.022667
61 51 0.017000
62 60 0.020000
63 64 0.021333
64 62 0.020667
65 60 0.020000
66 36 0.012000
67 39 0.013000
68 45 0.015000
69 44 0.014667
70 30 0.010000
71 33 0.011000
72 32 0.010667
73 30 0.010000
74 27 0.009000
75 14 0.004667
76 10 0.003333
77 13 0.004333
78 8 0.002667
79 11 0.003667
80 5 0.001667
81 8 0.002667
82 1 0.000333
83 2 0.000667
84 4 0.001333
85 1 0.000333
86 1 0.000333
87 0 0.000000
88 2 0.000667
89 1 0.000333
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
