n_agents n_rounds n_runs lam mean variance std
100 50 3000 0.04 50.188333 350.084864 18.710555
outcome count fraction
1 0 0.000000
2 0 0.000000
3 1 0.000333
4 3 0.001000
5 4 0.001333
6 7 0.002333
7 3 0.001000
8 5 0.001667
9 10 0.003333
10 10 0.003333
11 7 0.002333
12 7 0.002333
13 15 0.005000
14 10 0.003333
15 14 0.004667
16 14 0.004667
17 14 0.004667
18 16 0.005333
19 25 0.008333
20 12 0.004000
21 17 0.005667
22 19 0.006333
23 26 0.008667
24 30 0.010000
25 27 0.009000
26 23 0.007667
27 32 0.010667
28 47 0.015667
29 39 0.013000
30 39 0.013000
31 40 0.013333
32 34 0.011333
33 44 0.014667
34 25 0.008333
35 46 0.015333
36 58 0.019333
37 54 0.018000
38 59 0.019667
39 47 0.015667
40 50 0.016667
41 64 0.021333
42 52 0.017333
43 63 0.021000
44 54 0.018000
45 51 0.017000
46 71 0.023667
47 66 0.022000
48 49 0.016333
49 48 0.016000
50 59 0.019667
51 62 0.020667
52 49 0.016333
53 71 0.023667
54 78 0.026000
55 58 0.019333
56 63 0.021000
57 62 0.020667
58 53 0.017667
59 56 0.018667
60 48 0.016000
61 64 0.021333
62 49 0.016333
63 41 0.013667
64 46 0.015333
65 47 0.015667
66 40 0.013333
67 42 0.014000
68 35 0.011667
69 33 0.011000
70 42 0.014000
71 37 0.012333
72 37 0.012333
73 31 0.010333
74 28 0.009333
75 27 0.009000
76 25 0.008333
77 22 0.007333
78 25 0.008333
79 18 0.006000
80 15 0.005000
81 20 0.006667
82 27 0.009000
83 22 0.007333
84 16 0.005333
85 11 0.003667
86 16 0.005333
87 16 0.005333
88 10 0.003333
89 5 0.001667
90 10 0.003333
91 3 0.001000
92 6 0.002000
93 9 0.003000
94 7 0.002333
95 4 0.001333
96 1 0.000333
97 2 0.000667
98 0 0.000000
99 1 0.000333
100 0 0.000000
