n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.8200000000000001 50.554000 25.505751 5.050322
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 0 0.000000
26 0 0.000000
27 0 0.000000
28 0 0.000000
29 0 0.000000
30 0 0.000000
31 0 0.000000
32 1 0.000333
33 3 0.001000
34 0 0.000000
35 0 0.000000
36 3 0.001000
37 7 0.002333
38 10 0.003333
39 13 0.004333
40 27 0.009000
41 48 0.016000
42 57 0.019000
43 98 0.032667
44 105 0.035000
45 113 0.037667
46 167 0.055667
47 169 0.056333
48 193 0.064333
49 235 0.078333
50 229 0.076333
51 210 0.070000
52 242 0.080667
53 201 0.067000
54 181 0.060333
55 180 0.060000
56 157 0.052333
57 105 0.035000
58 83 0.027667
59 55 0.018333
60 49 0.016333
61 23 0.007667
62 21 0.007000
63 7 0.002333
64 4 0.001333
65 3 0.001000
66 0 0.000000
67 0 0.000000
68 1 0.000333
69 0 0.000000
70 0 0.000000
71 0 0.000000
72 0 0.000000
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
