n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.75 50.577667 43.555301 6.599644
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 0 0.000000
26 0 0.000000
27 1 0.000333
28 2 0.000667
29 0 0.000000
30 0 0.000000
31 1 0.000333
32 1 0.000333
33 4 0.001333
34 10 0.003333
35 9 0.003000
36 20 0.006667
37 10 0.003333
38 45 0.015000
39 37 0.012333
40 71 0.023667
41 63 0.021000
42 106 0.035333
43 61 0.020333
44 123 0.041000
45 87 0.029000
46 180 0.060000
47 132 0.044000
48 193 0.064333
49 127 0.042333
50 198 0.066000
51 129 0.043000
52 208 0.069333
53 138 0.046000
54 200 0.066667
55 109 0.036333
56 185 0.061667
57 72 0.024000
58 148 0.049333
59 68 0.022667
60 80 0.026667
61 38 0.012667
62 54 0.018000
63 21 0.007000
64 30 0.010000
65 12 0.004000
66 16 0.005333
67 4 0.001333
68 4 0.001333
69 0 0.000000
70 2 0.000667
71 0 0.000000
72 1 0.000333
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
