n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.7000000000000001 50.572333 59.017435 7.682281
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 1 0.000333
26 2 0.000667
27 0 0.000000
28 0 0.000000
29 2 0.000667
30 4 0.001333
31 6 0.002000
32 10 0.003333
33 9 0.003000
34 13 0.004333
35 16 0.005333
36 32 0.010667
37 45 0.015000
38 47 0.015667
39 49 0.016333
40 91 0.030333
41 61 0.020333
42 85 0.028333
43 80 0.026667
44 112 0.037333
45 112 0.037333
46 142 0.047333
47 135 0.045000
48 134 0.044667
49 134 0.044667
50 162 0.054000
51 120 0.040000
52 149 0.049667
53 132 0.044000
54 160 0.053333
55 140 0.046667
56 131 0.043667
57 99 0.033000
58 108 0.036000
59 104 0.034667
60 84 0.028000
61 59 0.019667
62 54 0.018000
63 46 0.015333
64 43 0.014333
65 21 0.007000
66 25 0.008333
67 12 0.004000
68 11 0.003667
69 10 0.003333
70 3 0.001000
71 2 0.000667
72 2 0.000667
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 1 0.000333
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
