n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.78 50.555667 35.426235 5.951994
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 0 0.000000
26 0 0.000000
27 0 0.000000
28 0 0.000000
29 1 0.000333
30 2 0.000667
31 0 0.000000
32 1 0.000333
33 1 0.000333
34 2 0.000667
35 7 0.002333
36 11 0.003667
37 12 0.004000
38 21 0.007000
39 36 0.012000
40 49 0.016333
41 70 0.023333
42 77 0.025667
43 102 0.034000
44 91 0.030333
45 127 0.042333
46 128 0.042667
47 169 0.056333
48 195 0.065000
49 176 0.058667
50 191 0.063667
51 181 0.060333
52 191 0.063667
53 194 0.064667
54 174 0.058000
55 159 0.053000
56 147 0.049000
57 121 0.040333
58 99 0.033000
59 75 0.025000
60 57 0.019000
61 49 0.016333
62 29 0.009667
63 22 0.007333
64 14 0.004667
65 12 0.004000
66 2 0.000667
67 2 0.000667
68 2 0.000667
69 0 0.000000
70 0 0.000000
71 1 0.000333
72 0 0.000000
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
