n_agents n_rounds n_runs lam mean variance std
100 400 3000 0.76 50.576333 40.579507 6.370205
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 0 0.000000
26 0 0.000000
27 1 0.000333
28 0 0.000000
29 2 0.000667
30 0 0.000000
31 0 0.000000
32 1 0.000333
33 3 0.001000
34 4 0.001333
35 14 0.004667
36 10 0.003333
37 20 0.006667
38 27 0.009000
39 42 0.014000
40 69 0.023000
41 56 0.018667
42 98 0.032667
43 80 0.026667
44 94 0.031333
45 131 0.043667
46 136 0.045333
47 169 0.056333
48 168 0.056000
49 166 0.055333
50 175 0.058333
51 170 0.056667
52 171 0.057000
53 189 0.063000
54 161 0.053667
55 154 0.051333
56 144 0.048000
57 115 0.038333
58 112 0.037333
59 89 0.029667
60 67 0.022333
61 40 0.013333
62 43 0.014333
63 28 0.009333
64 17 0.005667
65 17 0.005667
66 9 0.003000
67 4 0.001333
68 1 0.000333
69 1 0.000333
70 1 0.000333
71 0 0.000000
72 1 0.000333
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
